Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,17,21/02/2018 10:24:03,119823686,131965,0,4222880,0,32,32,32.0,0.0,0,0,0.0,0.0,35242.44781,1101.326494,908.0028341,18770.04023,695540,0,120000000,908.0028341,18770.04023,695540,0,0,0.0,0.0,0,0,0,0,0,0,1055720,0,1101.326494,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00024249,32.0,0.0,0,0,0,0,0,0,131965,4222880,0,0,-1,-1,131964,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:24:03,116996029,18,0,576,0,32,32,32.0,0.0,0,0,0.0,0.0,4.923244019,0.153851376,6882119.353,4529683.567,16000000,1979851,117000000,6882119.353,4529683.567,16000000,1979851,0,0.0,0.0,0,0,0,0,0,0,144,0,0.153851376,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.77777778,32.0,0.0,0,0,0,0,0,0,18,576,0,0,-1,-1,17,8,2796775.2,848874.9374,4011959,1979851,10100000.0,2883966.245,16000000,6999977,Benign
80,17,21/02/2018 10:24:05,119800327,123618,0,3955776,0,32,32,32.0,0.0,0,0,0.0,0.0,33019.74293,1031.866966,969.1250152,19448.90584,696530,0,120000000,969.1250152,19448.90584,696530,0,0,0.0,0.0,0,0,0,0,0,0,988944,0,1031.866966,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00025886,32.0,0.0,0,0,0,0,0,0,123618,3955776,0,0,-1,-1,123617,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:24:05,119914085,135063,0,4322016,0,32,32,32.0,0.0,0,0,0.0,0.0,36042.605,1126.331406,887.8447306,18625.8953,697616,0,120000000,887.8447306,18625.8953,697616,0,0,0.0,0.0,0,0,0,0,0,0,1080504,0,1126.331406,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00023693,32.0,0.0,0,0,0,0,0,0,135063,4322016,0,0,-1,-1,135062,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:23:55,117056153,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,3.827222991,0.119600718,9004319.462,5245545.509,22000000,3999942,117000000,9004319.462,5245545.509,22000000,3999942,0,0.0,0.0,0,0,0,0,0,0,112,0,0.119600718,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.28571429,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,6509934.0,3549664.728,9019926,3999942,10400000.0,5214394.431,22000000,5000104,Benign
80,17,21/02/2018 10:24:06,119999427,109716,0,3510912,0,32,32,32.0,0.0,0,0,0.0,0.0,29257.73971,914.3043658,1093.737657,20647.59989,693632,0,120000000,1093.737657,20647.59989,693632,0,0,0.0,0.0,0,0,0,0,0,0,877728,0,914.3043658,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00029166,32.0,0.0,0,0,0,0,0,0,109716,3510912,0,0,-1,-1,109715,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:24:03,119016093,18,0,576,0,32,32,32.0,0.0,0,0,0.0,0.0,4.839681639,0.151240051,7000946.647,4112331.168,16000000,2000029,119000000,7000946.647,4112331.168,16000000,2000029,0,0.0,0.0,0,0,0,0,0,0,144,0,0.151240051,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.77777778,32.0,0.0,0,0,0,0,0,0,18,576,0,0,-1,-1,17,8,5488958.5,1934104.07,7008077,2959802,8823659.909,3996123.761,16000000,5000001,Benign
20388,6,21/02/2018 10:23:07,55477751,20,9,2856,1128,1184,0,142.8,270.7373169,536,0,125.3333333,174.8141871,71.81257221,0.522732077,1981348.25,5306866.885,21200000,9,55500000,2919881.632,6281354.175,21200000,20,55400000,6929147.0,8950718.375,21200000,44948,1,0,0,0,456,192,0.360504881,0.162227196,0,1184,150.6666667,248.6273119,61815.54023,0,1,0,0,1,0,0,0,0,155.862069,142.8,125.3333333,0,0,0,0,0,0,20,2856,9,1128,256,255,13,20,7372861.0,8815998.044,13600000,1139009,20400000.0,1113604.085,21200000,19600000,Benign
80,17,21/02/2018 10:23:57,118995976,8,0,256,0,32,32,32.0,0.0,0,0,0.0,0.0,2.151333252,0.067229164,17000000.0,10500000.0,31000000,4008063,119000000,17000000.0,10500000.0,31000000,4008063,0,0.0,0.0,0,0,0,0,0,0,64,0,0.067229164,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36.0,32.0,0.0,0,0,0,0,0,0,8,256,0,0,-1,-1,7,8,4008063.0,0.0,4008063,4008063,19200000.0,9684646.131,31000000,6011766,Benign
80,17,21/02/2018 10:24:08,119829267,139742,0,4471744,0,32,32,32.0,0.0,0,0,0.0,0.0,37317.62792,1166.175873,857.5097287,18296.75017,695236,1,120000000,857.5097287,18296.75017,695236,1,0,0.0,0.0,0,0,0,0,0,0,1117936,0,1166.175873,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00022899,32.0,0.0,0,0,0,0,0,0,139742,4471744,0,0,-1,-1,139741,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:24:01,117996022,18,0,576,0,32,32,32.0,0.0,0,0,0.0,0.0,4.881520497,0.152547516,6940942.471,5597960.393,17000000,986721,118000000,6940942.471,5597960.393,17000000,986721,0,0.0,0.0,0,0,0,0,0,0,144,0,0.152547516,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.77777778,32.0,0.0,0,0,0,0,0,0,18,576,0,0,-1,-1,17,8,3993798.25,4079832.253,9988039,986721,11800000.0,4528150.245,17000000,5995928,Benign
80,17,21/02/2018 10:24:09,119875240,124595,0,3987040,0,32,32,32.0,0.0,0,0,0.0,0.0,33259.91256,1039.372267,962.1269082,19378.59918,695199,0,120000000,962.1269082,19378.59918,695199,0,0,0.0,0.0,0,0,0,0,0,0,996760,0,1039.372267,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00025683,32.0,0.0,0,0,0,0,0,0,124595,3987040,0,0,-1,-1,124594,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:24:09,119867604,128335,0,4106720,0,32,32,32.0,0.0,0,0,0.0,0.0,34260.46624,1070.63957,934.0284258,19080.50583,697253,0,120000000,934.0284258,19080.50583,697253,0,0,0.0,0.0,0,0,0,0,0,0,1026680,0,1070.63957,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00024935,32.0,0.0,0,0,0,0,0,0,128335,4106720,0,0,-1,-1,128334,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:24:10,108015805,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.851288244,0.120352758,9001317.083,5312008.193,21000000,4987973,108000000,9001317.083,5312008.193,21000000,4987973,0,0.0,0.0,0,0,0,0,0,0,104,0,0.120352758,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,4987973.0,0.0,4987973,4987973,9366166.545,5411289.535,21000000,5003988,Benign
80,17,21/02/2018 10:24:00,115995955,16,0,512,0,32,32,32.0,0.0,0,0,0.0,0.0,4.413947021,0.137935844,7733063.667,6114676.016,22000000,999838,116000000,7733063.667,6114676.016,22000000,999838,0,0.0,0.0,0,0,0,0,0,0,128,0,0.137935844,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.0,32.0,0.0,0,0,0,0,0,0,16,512,0,0,-1,-1,15,8,4979963.333,3613398.199,8995995,1992017,11200000.0,5422685.194,22000000,6992171,Benign
80,17,21/02/2018 10:24:10,119855694,126925,0,4061600,0,32,32,32.0,0.0,0,0,0.0,0.0,33887.41798,1058.981812,944.3107214,19185.43512,704087,1,120000000,944.3107214,19185.43512,704087,1,0,0.0,0.0,0,0,0,0,0,0,1015400,0,1058.981812,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00025212,32.0,0.0,0,0,0,0,0,0,126925,4061600,0,0,-1,-1,126924,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:24:10,108059957,10,0,320,0,32,32,32.0,0.0,0,0,0.0,0.0,2.961318965,0.092541218,12000000.0,13900000.0,43000000,959967,108000000,12000000.0,13900000.0,43000000,959967,0,0.0,0.0,0,0,0,0,0,0,80,0,0.092541218,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.2,32.0,0.0,0,0,0,0,0,0,10,320,0,0,-1,-1,9,8,2317857.667,2331095.558,5009539,959967,20200000.0,13900000.0,43000000,7002615,Benign
80,17,21/02/2018 10:24:01,117016080,15,0,480,0,32,32,32.0,0.0,0,0,0.0,0.0,4.10200034,0.128187511,8358291.429,4648862.663,19000000,2999891,117000000,8358291.429,4648862.663,19000000,2999891,0,0.0,0.0,0,0,0,0,0,0,120,0,0.128187511,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.13333333,32.0,0.0,0,0,0,0,0,0,15,480,0,0,-1,-1,14,8,5003141.667,2004849.408,7009586,2999891,10200000.0,4208674.91,19000000,5999989,Benign
80,17,21/02/2018 10:24:11,119868591,119891,0,3836512,0,32,32,32.0,0.0,0,0,0.0,0.0,32005.98228,1000.186946,999.821428,19748.36771,693508,0,120000000,999.821428,19748.36771,693508,0,0,0.0,0.0,0,0,0,0,0,0,959128,0,1000.186946,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00026691,32.0,0.0,0,0,0,0,0,0,119891,3836512,0,0,-1,-1,119890,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:23:58,113015988,9,0,288,0,32,32,32.0,0.0,0,0,0.0,0.0,2.548312014,0.07963475,14100000.0,5864089.184,21000000,3008176,113000000,14100000.0,5864089.184,21000000,3008176,0,0.0,0.0,0,0,0,0,0,0,72,0,0.07963475,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.55555556,32.0,0.0,0,0,0,0,0,0,9,288,0,0,-1,-1,8,8,3008176.0,0.0,3008176,3008176,15700000.0,4070696.225,21000000,11000000,Benign
80,17,21/02/2018 10:24:13,115016066,12,0,384,0,32,32,32.0,0.0,0,0,0.0,0.0,3.338664009,0.10433325,10500000.0,9664500.936,29000000,1000043,115000000,10500000.0,9664500.936,29000000,1000043,0,0.0,0.0,0,0,0,0,0,0,96,0,0.10433325,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.66666667,32.0,0.0,0,0,0,0,0,0,12,384,0,0,-1,-1,11,8,3000017.0,2828390.355,4999991,1000043,12100000.0,9938152.452,29000000,5000015,Benign
80,17,21/02/2018 10:24:00,119036035,19,0,608,0,32,32,32.0,0.0,0,0,0.0,0.0,5.10769701,0.159615532,6613113.056,6239251.06,23000000,979967,119000000,6613113.056,6239251.06,23000000,979967,0,0.0,0.0,0,0,0,0,0,0,152,0,0.159615532,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.68421053,32.0,0.0,0,0,0,0,0,0,19,608,0,0,-1,-1,18,8,2846288.571,2911568.687,8007998,979967,12400000.0,4976898.798,23000000,6036050,Benign
0,0,21/02/2018 10:23:25,112641403,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633191,56300000.0,50.20458146,56300000,56300000,113000000,56300000.0,50.20458146,56300000,56300000,0,0.0,0.0,0,0,0,0,0,0,0,0,0.026633191,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,50.20458146,56300000,56300000,Benign
80,17,21/02/2018 10:24:14,102016136,9,0,288,0,32,32,32.0,0.0,0,0,0.0,0.0,2.823082811,0.088221338,12800000.0,8746332.712,29000000,5000215,102000000,12800000.0,8746332.712,29000000,5000215,0,0.0,0.0,0,0,0,0,0,0,72,0,0.088221338,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.55555556,32.0,0.0,0,0,0,0,0,0,9,288,0,0,-1,-1,8,8,0.0,0.0,0,0,12800000.0,8746332.712,29000000,5000215,Benign
80,17,21/02/2018 10:24:10,101995917,11,0,352,0,32,32,32.0,0.0,0,0,0.0,0.0,3.451118538,0.107847454,10200000.0,6212432.05,27000000,6007929,102000000,10200000.0,6212432.05,27000000,6007929,0,0.0,0.0,0,0,0,0,0,0,88,0,0.107847454,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.90909091,32.0,0.0,0,0,0,0,0,0,11,352,0,0,-1,-1,10,8,0.0,0.0,0,0,10200000.0,6212432.05,27000000,6007929,Benign
80,17,21/02/2018 10:24:15,101011996,21,0,672,0,32,32,32.0,0.0,0,0,0.0,0.0,6.652675193,0.2078961,5050599.8,7059658.123,29100000,984190,101000000,5050599.8,7059658.123,29100000,984190,0,0.0,0.0,0,0,0,0,0,0,168,0,0.2078961,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.52380952,32.0,0.0,0,0,0,0,0,0,21,672,0,0,-1,-1,20,8,5329280.0,6651489.059,13000000,999915,13500000.0,8061711.688,29100000,6999873,Benign
80,17,21/02/2018 10:24:13,111027999,12,0,384,0,32,32,32.0,0.0,0,0,0.0,0.0,3.458587054,0.108080845,10100000.0,7505827.106,27000000,2988108,111000000,10100000.0,7505827.106,27000000,2988108,0,0.0,0.0,0,0,0,0,0,0,96,0,0.108080845,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.66666667,32.0,0.0,0,0,0,0,0,0,12,384,0,0,-1,-1,11,8,2995884.0,6734.609194,2999845,2988108,12800000.0,7127164.844,27000000,5000254,Benign
80,17,21/02/2018 10:24:00,110016003,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.781268076,0.118164627,9168000.25,4762428.972,17000000,3003968,110000000,9168000.25,4762428.972,17000000,3003968,0,0.0,0.0,0,0,0,0,0,0,104,0,0.118164627,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,5334632.667,2521947.852,8011991,3003968,11800000.0,3532115.041,17000000,8012032,Benign
80,17,21/02/2018 10:24:16,118988144,16,0,512,0,32,32,32.0,0.0,0,0,0.0,0.0,4.302949712,0.134467179,7932542.933,3864612.537,18000000,2992175,119000000,7932542.933,3864612.537,18000000,2992175,0,0.0,0.0,0,0,0,0,0,0,128,0,0.134467179,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.0,32.0,0.0,0,0,0,0,0,0,16,512,0,0,-1,-1,15,8,4990620.0,9972.10745,4999826,4980027,9184009.909,3761558.049,18000000,5020049,Benign
80,17,21/02/2018 10:23:51,109999954,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,4.072728976,0.12727278,8461534.923,8009228.783,27000000,999967,110000000,8461534.923,8009228.783,27000000,999967,0,0.0,0.0,0,0,0,0,0,0,112,0,0.12727278,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.28571429,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,4999975.0,0.0,4999975,4999975,13100000.0,6733890.851,27000000,6999969,Benign
80,17,21/02/2018 10:24:16,100032068,16,0,512,0,32,32,32.0,0.0,0,0,0.0,0.0,5.118358645,0.159948708,6668804.533,3312798.477,12000000,1019972,100000000,6668804.533,3312798.477,12000000,1019972,0,0.0,0.0,0,0,0,0,0,0,128,0,0.159948708,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.0,32.0,0.0,0,0,0,0,0,0,16,512,0,0,-1,-1,15,8,4990719.333,3493193.26,9024279,2959923,8505991.0,2271943.516,12000000,5012687,Benign
80,17,21/02/2018 10:23:59,88959912,10,0,320,0,32,32,32.0,0.0,0,0,0.0,0.0,3.59712586,0.112410183,9884434.667,9458394.311,25000000,1987948,89000000,9884434.667,9458394.311,25000000,1987948,0,0.0,0.0,0,0,0,0,0,0,80,0,0.112410183,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.2,32.0,0.0,0,0,0,0,0,0,10,320,0,0,-1,-1,9,8,4987863.0,0.0,4987863,4987863,19000000.0,6076735.533,25000000,11000000,Benign
80,17,21/02/2018 10:23:58,97011939,21,0,672,0,32,32,32.0,0.0,0,0,0.0,0.0,6.926982461,0.216468202,4850596.95,3602691.817,12000000,1980051,97000000,4850596.95,3602691.817,12000000,1980051,0,0.0,0.0,0,0,0,0,0,0,168,0,0.216468202,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.52380952,32.0,0.0,0,0,0,0,0,0,21,672,0,0,-1,-1,20,8,6200681.6,3770800.987,12000000,2999915,9429790.143,1509348.784,12000000,7988003,Benign
80,17,21/02/2018 10:24:07,115999918,11,0,352,0,32,32,32.0,0.0,0,0,0.0,0.0,3.034484904,0.094827653,11600000.0,16800000.0,56000000,959865,116000000,11600000.0,16800000.0,56000000,959865,0,0.0,0.0,0,0,0,0,0,0,88,0,0.094827653,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.90909091,32.0,0.0,0,0,0,0,0,0,11,352,0,0,-1,-1,10,8,7496166.5,4955513.924,11000000,3992089,24700000.0,21400000.0,56000000,10000000,Benign
80,17,21/02/2018 10:24:14,119024302,12,0,384,0,32,32,32.0,0.0,0,0,0.0,0.0,3.2262319,0.100819747,10800000.0,7694255.841,27000000,4000005,119000000,10800000.0,7694255.841,27000000,4000005,0,0.0,0.0,0,0,0,0,0,0,96,0,0.100819747,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.66666667,32.0,0.0,0,0,0,0,0,0,12,384,0,0,-1,-1,11,8,6499981.5,2121374.791,8000020,4999943,13300000.0,7725288.518,27000000,5008309,Benign
80,17,21/02/2018 10:24:15,114012006,16,0,512,0,32,32,32.0,0.0,0,0,0.0,0.0,4.490755123,0.140336098,7600800.4,5898238.669,22000000,1991990,114000000,7600800.4,5898238.669,22000000,1991990,0,0.0,0.0,0,0,0,0,0,0,128,0,0.140336098,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.0,32.0,0.0,0,0,0,0,0,0,16,512,0,0,-1,-1,15,8,4002365.75,800330.0747,4992064,3032097,12100000.0,5865112.22,22000000,5022640,Benign
80,17,21/02/2018 10:24:18,102011970,17,0,544,0,32,32,32.0,0.0,0,0,0.0,0.0,5.332707524,0.16664711,6375748.125,2797737.303,13000000,2999822,102000000,6375748.125,2797737.303,13000000,2999822,0,0.0,0.0,0,0,0,0,0,0,136,0,0.16664711,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.88235294,32.0,0.0,0,0,0,0,0,0,17,544,0,0,-1,-1,16,8,4245908.25,953342.46,4999958,2999822,7085694.75,2868167.971,13000000,5000037,Benign
80,17,21/02/2018 10:24:14,107995952,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,4.148303633,0.129634489,8307380.923,3679583.17,15000000,1999907,108000000,8307380.923,3679583.17,15000000,1999907,0,0.0,0.0,0,0,0,0,0,0,112,0,0.129634489,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.28571429,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,5995945.5,5651251.842,9991984,1999907,9600406.1,3055741.3,15000000,6003862,Benign
80,17,21/02/2018 10:24:14,115996015,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,3.862201645,0.120693801,8922770.385,9171405.635,33000000,980070,116000000,8922770.385,9171405.635,33000000,980070,0,0.0,0.0,0,0,0,0,0,0,112,0,0.120693801,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.28571429,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,3508035.25,1005436.007,4016087,1999900,14600000.0,9317391.39,33000000,5983912,Benign
80,17,21/02/2018 10:24:11,117996037,15,0,480,0,32,32,32.0,0.0,0,0,0.0,0.0,4.067933231,0.127122913,8428288.357,4361236.17,20000000,2000056,118000000,8428288.357,4361236.17,20000000,2000056,0,0.0,0.0,0,0,0,0,0,0,120,0,0.127122913,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.13333333,32.0,0.0,0,0,0,0,0,0,15,480,0,0,-1,-1,14,8,2995340.5,1407544.838,3990625,2000056,9333779.667,4004667.171,20000000,6000011,Benign
80,17,21/02/2018 10:24:23,115004010,18,0,576,0,32,32,32.0,0.0,0,0,0.0,0.0,5.008521007,0.156516281,6764941.765,4344688.21,15000000,1000141,115000000,6764941.765,4344688.21,15000000,1000141,0,0.0,0.0,0,0,0,0,0,0,144,0,0.156516281,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.77777778,32.0,0.0,0,0,0,0,0,0,18,576,0,0,-1,-1,17,8,4347970.333,1554186.944,6040020,2984043,9269099.909,3189497.754,15000000,6012109,Benign
80,17,21/02/2018 10:23:54,110999956,11,0,352,0,32,32,32.0,0.0,0,0,0.0,0.0,3.171172428,0.099099138,11100000.0,8160682.608,27000000,4982514,111000000,11100000.0,8160682.608,27000000,4982514,0,0.0,0.0,0,0,0,0,0,0,88,0,0.099099138,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.90909091,32.0,0.0,0,0,0,0,0,0,11,352,0,0,-1,-1,10,8,4994148.667,10075.95863,4999995,4982514,13700000.0,8559528.574,27000000,5012047,Benign
80,17,21/02/2018 10:24:21,111999985,15,0,480,0,32,32,32.0,0.0,0,0,0.0,0.0,4.28571486,0.133928589,7999998.929,5455218.156,20000000,1024140,112000000,7999998.929,5455218.156,20000000,1024140,0,0.0,0.0,0,0,0,0,0,0,120,0,0.133928589,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.13333333,32.0,0.0,0,0,0,0,0,0,15,480,0,0,-1,-1,14,8,3511885.5,1720449.349,4987975,1024140,10900000.0,4563410.417,20000000,5992018,Benign
80,17,21/02/2018 10:24:16,118007943,16,0,512,0,32,32,32.0,0.0,0,0,0.0,0.0,4.338690998,0.135584094,7867196.2,5179626.846,18000000,980105,118000000,7867196.2,5179626.846,18000000,980105,0,0.0,0.0,0,0,0,0,0,0,128,0,0.135584094,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.0,32.0,0.0,0,0,0,0,0,0,16,512,0,0,-1,-1,15,8,4229167.0,2198730.132,5940190,1000538,10100000.0,4781012.026,18000000,5008022,Benign
80,17,21/02/2018 10:23:55,109000071,12,0,384,0,32,32,32.0,0.0,0,0,0.0,0.0,3.522933485,0.110091671,9909097.364,6619588.153,20000000,1980035,109000000,9909097.364,6619588.153,20000000,1980035,0,0.0,0.0,0,0,0,0,0,0,96,0,0.110091671,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.66666667,32.0,0.0,0,0,0,0,0,0,12,384,0,0,-1,-1,11,8,1990064.5,14183.85492,2000094,1980035,12800000.0,5341001.173,20000000,5004005,Benign
80,17,21/02/2018 10:24:24,114004185,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,3.929680301,0.122802509,8769552.692,7033805.208,24000000,980143,114000000,8769552.692,7033805.208,24000000,980143,0,0.0,0.0,0,0,0,0,0,0,112,0,0.122802509,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.28571429,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,2960139.0,0.0,2960139,2960139,12800000.0,6070416.156,24000000,5999961,Benign
80,17,21/02/2018 10:24:20,112999970,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,3.964602822,0.123893838,8692305.385,11400000.0,39000000,1948081,113000000,8692305.385,11400000.0,39000000,1948081,0,0.0,0.0,0,0,0,0,0,0,112,0,0.123893838,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.28571429,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,5667960.667,1520148.813,6983929,4003983,16000000.0,13800000.0,39000000,5004083,Benign
80,17,21/02/2018 10:24:22,117001153,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.555520517,0.111110016,9750096.083,7241109.569,27000000,999892,117000000,9750096.083,7241109.569,27000000,999892,0,0.0,0.0,0,0,0,0,0,0,104,0,0.111110016,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,7493935.5,3527011.148,9987909,4999962,12600000.0,7232872.093,27000000,5999971,Benign
80,17,21/02/2018 10:24:20,118988077,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.49614861,0.109254644,9915673.083,7531397.137,23000000,979916,119000000,9915673.083,7531397.137,23000000,979916,0,0.0,0.0,0,0,0,0,0,0,104,0,0.109254644,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,4677371.667,1180207.166,6040126,3987968,15000000.0,5533433.236,23000000,10000000,Benign
